,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
LOC114585686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABHD11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC114585477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC114585476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MTMR4,1,1,2,19,14,13,4,8,17,1,5,5,9,9,6
HSF5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RNF43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC114585710,3,0,0,0,1,0,2,0,1,2,1,0,1,0,2
LOC114585839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TSPOAP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC114585778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC114585783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC114585840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIMREG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC114585394,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SBDS,1,2,3,3,2,4,4,1,3,3,2,0,4,1,5
LOC114585128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MRPS17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIPSNAP2,8,3,22,27,0,21,14,1,17,8,0,12,20,0,10
PSPH,0,3,0,0,9,0,0,14,0,0,14,0,0,8,0
CCT6A,3,2,3,3,4,7,2,0,1,2,1,1,2,1,1
LOC114586026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC114586025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUMF2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHKG1,0,0,7,1,0,2,0,0,0,1,0,3,0,0,8
CHCHD2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
LOC114585841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC114585977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHST14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
LOC114585061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC114585745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ELN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIMK1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC114585528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VPS37D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DNAJC30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLXIPL,0,2,0,0,0,0,0,3,0,0,3,0,0,3,0
STX1A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BUD23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TBL2,0,1,1,0,1,1,0,0,2,1,1,0,0,1,0
BCL7B,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
MKS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC114585844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC114585105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FSIP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC114585107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC114585106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC114585845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BAZ1B,0,1,2,2,1,1,1,0,0,0,0,1,1,1,1
FZD9,0,0,0,1,0,0,0,0,3,0,0,0,3,0,0
LOC114585286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FKBP6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRIM50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NSUN5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POM121,2,0,0,1,0,0,0,1,0,0,3,0,2,0,0
HIP1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
LOC114585802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC114585668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC114585846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC114585795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC114585074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC114585122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PITPNM3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
KIAA0753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TXNDC17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MED31,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
SLC13A5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
XAF1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEKT1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC114585086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SMTNL2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCBP3,7,10,9,12,6,15,2,6,10,6,5,3,4,3,0
TMEM248,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LRRC75A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC114585417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC114586023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC114585774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC114585616,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ETS1,1,2,0,1,0,0,0,0,1,1,0,2,0,0,0
FLI1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC114585174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KCNJ1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KCNJ5,5,0,0,3,0,0,0,0,0,2,0,0,0,0,0
ARHGAP32,0,4,0,0,2,0,0,0,3,0,2,0,0,0,0
BARX2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMEM45B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
APLP2,339,610,92,536,398,85,278,286,47,301,317,27,252,272,92
LOC114585068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC114585695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRDM10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
LOC114585693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NFRKB,0,2,0,1,1,0,2,0,0,0,1,0,0,0,0
ST14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZBTB44,123,141,415,214,80,382,85,71,255,101,98,188,95,41,309
ADAMTS8,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
ADAMTS15,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
LOC114586015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNX19,0,0,0,3,1,0,1,0,0,0,0,0,1,1,0
LOC114585671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NTM,0,2,0,0,2,0,0,2,0,0,1,0,0,1,0
LOC114585355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC114585356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC114585656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC114585655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPATA19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IGSF9B,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
JAM3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCAPD3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VPS26B,2,3,5,0,0,0,1,0,0,1,0,0,1,0,0
THYN1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACAD8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLB1L2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B3GAT1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC114586018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC114585544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC114585546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC114585457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC114585459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC114585458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ATP12A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC114585535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCN3B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC114585205,1,7,22,27,2,2,4,2,15,10,8,1,6,2,15
LOC114585531,1,0,0,0,1,0,0,2,0,0,1,0,0,0,0
CLMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HSPA8,7,0,3,1,0,0,1,1,1,5,0,1,2,0,0
LOC114586012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC114586010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BSX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JHY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRTAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBASH3B,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
LOC114585423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC114585351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC114585681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SORL1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0
SC5D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC114585162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TECTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TBCEL,0,5,1,2,4,0,0,1,0,4,0,0,2,0,2
GRIK4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ARHGEF12,0,23,1,20,1,11,7,1,8,3,1,4,4,1,4
LOC114585641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC114585920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POU2F3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC114585909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OAF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRIM29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC114586013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC114585919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NECTIN1,0,67,2,4,6,0,0,11,0,0,15,0,1,7,0
LOC114585490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
THY1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USP2,0,0,2,4,0,0,1,0,0,1,0,0,3,1,0
MFRP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1QTNF5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
RNF26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CBL,40,14,6,37,4,12,23,4,6,18,12,2,16,1,8
CCDC153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PDZD3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NLRX1,0,2,0,3,0,0,0,0,0,1,0,0,0,0,0
ABCG4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC114585947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HINFP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C15H11orf53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLCA2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POU2AF1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC114585903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC114585854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC114585855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC114585857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC114585482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTG4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C15H11orf88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LAYN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC114585770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC114585769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIK2,9,207,68,80,27,35,28,21,36,35,27,30,41,45,30
ALG9,1,9,0,4,2,0,3,1,1,2,2,0,3,2,0
FDXACB1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C15H11orf1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CRYAB,3,0,0,0,0,2,2,0,0,0,0,0,1,0,0
HSPB2,6,0,1,4,0,1,11,0,3,5,0,0,5,0,0
C15H11orf52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC114585562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC114585102,0,0,0,3,2,0,1,0,0,1,0,0,3,1,0
DLAT,3,2,11,12,1,7,2,1,1,4,0,1,6,0,10
PIH1D2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NKAPD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TIMM8B,2,1,0,0,4,4,0,0,0,4,0,1,0,0,0
BCO2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC114585328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC114585329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC114585330,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
LOC114585688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC114585728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC114585253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC114585951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC114585858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCAM1,0,0,0,9,1,0,6,0,0,2,0,0,2,0,0
TTC12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANKK1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DRD2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC114585860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC114585334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZW10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
LOC114585890,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
CLDN25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USP28,7,1,23,10,1,18,8,0,16,2,1,3,10,0,3
HTR3B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HTR3A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZBTB16,15,47,23,52,58,86,48,27,71,55,68,39,30,36,31
LOC114585929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC114585862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC114585684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC114585683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC114585726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC114585538,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC114585612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC114585649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC114585651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RBM7,2,5,2,10,1,3,3,0,3,0,3,3,7,4,2
REXO2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
LOC114585864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC114585997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CADM1,3,54,43,55,27,12,21,28,18,15,32,17,14,15,15
LOC114585958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC114585339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC114585223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC114585438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BUD13,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
ZPR1,5,5,16,4,2,4,2,3,0,0,3,1,2,0,1
APOA5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
APOA4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC114585629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
APOA1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIK3,3,154,30,39,26,13,14,20,8,10,48,12,22,25,26
LOC114585630,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PAFAH1B2,12,36,15,28,12,1,9,8,8,17,2,4,13,4,3
SIDT2,2,12,8,9,19,4,8,9,2,4,22,2,2,5,0
LOC114585574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAGLN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PCSK7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
RNF214,2,1,3,1,0,0,0,0,0,0,0,0,1,0,0
BACE1,5,11,5,5,7,1,0,0,1,2,1,0,1,1,0
C2CD2L,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
DPAGT1,0,0,1,1,0,0,1,1,1,0,3,0,0,1,0
LOC114585375,3,0,0,10,1,0,4,1,2,14,5,0,9,3,4
HMBS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VPS11,4,6,5,6,1,2,2,2,1,2,2,1,4,2,3
HYOU1,1,5,2,2,1,1,0,0,0,1,3,0,2,2,0
SLC37A4,1,13,3,1,31,0,1,9,1,1,8,3,1,8,4
TRAPPC4,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0
RPS25,592,202,166,309,394,156,453,386,174,350,485,118,328,447,143
CCDC84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOXR1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BCL9L,2,14,16,25,6,21,16,9,9,9,1,5,13,0,17
CXCR5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDX6,183,1208,1275,914,212,754,252,209,292,413,239,358,405,293,310
TREH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHLDB1,3,0,1,0,0,1,1,0,0,1,0,0,0,1,0
ARCN1,2,13,2,4,3,1,5,2,3,3,2,1,3,0,1
IFT46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMEM25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTC36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KMT2A,26,29,4,47,21,14,23,21,9,28,55,9,16,13,10
ATP5MG,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0
UBE4A,12,25,44,37,15,34,27,7,13,15,9,8,29,17,25
LOC114585948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD3E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC114585625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPZL2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPZL3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCN2B,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
SCN4B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMPRSS4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SMIM35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IL10RA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMPRSS13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FXYD6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FXYD2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DSCAML1,0,0,10,0,0,4,0,0,9,0,0,0,0,0,7
CEP164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC114586027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KIRREL3,10,4,0,5,0,0,2,0,0,9,0,0,11,0,0
LOC114585463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ST3GAL4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DCPS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TIRAP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC114585468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOXRED1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRPRA,3,20,17,13,4,32,7,7,15,5,4,12,6,4,21
FAM118B,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
LOC114585922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC114585643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC114585905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EI24,3,16,17,9,10,18,7,8,20,7,6,15,9,6,6
STT3A,11,16,8,11,25,5,7,20,3,10,32,6,2,25,2
CHEK1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
LOC114585123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC114585867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC114585617,0,3,0,5,0,0,2,0,0,3,0,0,0,0,0
VSIG10L2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDX25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUS3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HYLS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPUSD4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PANX3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIAE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPA17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
VSIG2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ESAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSANTD2,0,9,4,6,3,1,7,2,1,3,1,0,8,11,1
ROBO3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
LOC114585918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROBO4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HEPACAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCDC15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLC37A2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC114585264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC114585614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TMEM218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC114585261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PKNOX2,4,1,26,19,3,7,1,3,6,2,2,5,9,4,13
LOC114585262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC114586016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC114585537,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
LOC114585797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ELMOD3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
LOC114585479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC114585480,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
LOC114585481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC114585959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TGOLN2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCF7L1,3,0,1,3,0,0,0,0,1,1,0,0,2,2,1
LOC114585749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DBNL,0,4,1,0,0,0,0,2,1,0,0,0,1,0,0
LOC114585493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC114585492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAPG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AEBP1,1,4,1,2,0,2,2,3,0,3,0,1,1,1,0
POLD2,7,3,3,13,6,4,4,4,5,5,12,5,6,6,2
MYL7,627,0,0,100,0,0,207,0,0,109,0,0,117,0,0
GCK,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
YKT6,10,2,8,17,6,13,10,3,7,4,1,1,10,2,2
LOC114585935,19,2,227,133,0,262,20,1,140,32,0,199,30,0,86
LOC114585941,2,0,13,28,0,59,3,0,30,7,0,59,1,1,35
NUDCD3,1,17,18,7,2,16,4,0,11,3,0,5,3,3,14
LOC114585848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PGAM2,105,0,627,151,0,1058,146,0,1178,106,0,794,119,0,836
PPIA,529,503,83,274,831,63,325,937,104,334,1137,60,329,758,74
ZMIZ2,12,35,2,41,12,28,10,22,23,11,18,10,43,21,26
LOC114585869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC114585900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC114585777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC114585870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC114585659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OGDH,152,461,753,853,165,410,136,87,297,417,111,295,336,228,435
LOC114585674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADGRA2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1
PLPBP,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
ERLIN2,5,30,6,26,23,16,4,14,18,6,21,5,7,11,5
LOC114585753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZNF703,1,0,1,5,0,2,1,0,7,1,0,4,5,0,9
LOC114585754,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1
KCNU1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC114586008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC114585873,11,10,6,10,10,0,10,7,1,2,16,3,6,4,7
UNC5D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC114585230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC114585962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC114585875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC114585876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DUSP26,0,0,5,1,0,0,0,0,1,0,0,2,0,0,2
RNF122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC114586028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTI2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAK16,8,0,0,0,1,1,0,0,4,2,1,2,0,2,0
SLC18A1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC114585877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC114585878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC114585239,101,48,88,137,55,75,89,59,49,86,120,39,80,68,55
LZTS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
